Cuenta,Subcuenta,Objeto,Ordinal,Aporte nacional,Recursos propios,TOTAL,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,Año,Indice_base_2025,apropiaciones_constantes_2025
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,7908000000.0,,7908000000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,1.0,1.0,2.0,,2019,68.50103299557757,115443514.56
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,4906000000.0,,4906000000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,1.0,1.0,3.0,,2019,68.50103299557757,71619357.92
Adquisición de bienes  y servicios,Adquisición de activos no financieros,,,318000000.0,,318000000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,2.0,1.0,,,2019,68.50103299557757,4642265.76
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,30989337000.0,,30989337000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,2.0,2.0,,,2019,68.50103299557757,452392258.11384
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),950000000.0,,950000000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,3.0,4.0,2.0,1.0,2019,68.50103299557757,13868404.0
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Cuotas partes pensionales (de pensiones),547000000.0,,547000000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,3.0,4.0,2.0,2.0,2019,68.50103299557757,7985281.04
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Bonos pensionales (de pensiones),390000000.0,,390000000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,3.0,4.0,2.0,4.0,2019,68.50103299557757,5693344.8
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad (no de pensiones),173300000.0,,173300000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,3.0,4.0,2.0,12.0,2019,68.50103299557757,2529888.856
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Conciliaciones,1049000000.0,,1049000000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,3.0,10.0,1.0,2.0,2019,68.50103299557757,15313637.68
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,59000000.0,,59000000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,8.0,1.0,,,2019,68.50103299557757,861300.88
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,736000000.0,,736000000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,8.0,4.0,1.0,,2019,68.50103299557757,10744363.52
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Servicio de pago de las obligaciones pendientes de los proyectos aprobados por el consejo asesor de regalías   nacional,,20279306887.0,,20279306887.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,13.0,,2019,68.50103299557757,296043811.31462985
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,"Apoyo capacidades institucionales para la construcción de paz y el análisis, gestión y transformación de conflictos   nacional",,746000000.0,,746000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,14.0,,2019,68.50103299557757,10890346.72
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,"Diseño  y articulación de los instrumentos, estrategias, lineamientos y demás requerimientos técnicos para el desarrollo de la política pública de protección social   a nivel  nacional",,29575509707.0,,29575509707.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,15.0,,2019,68.50103299557757,431752754.86589223
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Fortalecimiento de los mecanismos técnicos y regulatorios que promuevan la vinculación del sector privado en infraestructura productiva y social  nacional,,10103000000.0,,10103000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,16.0,,2019,68.50103299557757,147486826.96
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,"Fortalecimiento del sistema de inversión pública en colombia, alcance  nacional",,3696677994.0,,3696677994.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,17.0,,2019,68.50103299557757,53965288.293370076
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Apoyo al desarrollo de proyectos a través del fondo regional para los contratos plan.  nacional,,74367323774.0,,74367323774.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,18.0,,2019,68.50103299557757,1085637989.9964597
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Apoyo técnico para la implementación de las estrategias de la política logística  nacional,,3796552501.0,,3796552501.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,19.0,,2019,68.50103299557757,55423288.30639832
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Fortalecimiento de las entidades territoriales   nacional,,17500000000.0,,17500000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,20.0,,2019,68.50103299557757,255470600.0
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Mejoramiento de la articulación entre nación - territorio para el desarrollo territorial y la gestión de políticas públicas  nacional,,16919000000.0,,16919000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,21.0,,2019,68.50103299557757,246988976.07999998
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Implementación del sistema nacional catastral multipropósito desde el dnp alcance  nacional,,5450384800.0,,5450384800.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,22.0,,2019,68.50103299557757,79566461.433536
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Fortalecimiento del sistema nacional de evaluación de gestión y resultados.  nacional,,10000000000.0,,10000000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,23.0,,2019,68.50103299557757,145983200.0
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Consolidación de la política nacional de servicio al ciudadano a partir de prácticas  innovadoras en el territorio   nacional,,5988000000.0,,5988000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,24.0,,2019,68.50103299557757,87414740.16
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Apoyo a entidades públicas para proyectos de inversión  nacional - distribución previo concepto dnp,,10599725506.0,,10599725506.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,25.0,,2019,68.50103299557757,154738184.8487499
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,"Ampliación de las capacidades en el diseño y seguimiento de políticas, para el desarrollo sectorial  nacional",,14274000000.0,,14274000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,26.0,,2019,68.50103299557757,208376419.68
Fortalecimiento de la gestión y dirección del sector planeación,Intersubsectorial gobierno,Servicio de tecnología de información y comunicaciones tic con disponibilidad y cobertura  nacional,,18408352377.0,,18408352377.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,399.0,1000.0,5.0,,2019,68.50103299557757,268731018.67220664
Fortalecimiento de la gestión y dirección del sector planeación,Intersubsectorial gobierno,Fortalecimiento de la planeación y la gestión institucional del dnp a nivel  nacional,,9505000000.0,,9505000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,399.0,1000.0,6.0,,2019,68.50103299557757,138757031.6
Fortalecimiento de la gestión y dirección del sector planeación,Intersubsectorial gobierno,Adquisición y adecuación de espacios físicos del departamento nacional de planeación   nacional,,38989000000.0,,38989000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,399.0,1000.0,7.0,,2019,68.50103299557757,569173898.48
Gastos de personal,Planta de personal permanente,Salario,,3739000000.0,,3739000000.0,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,1.0,1.0,1.0,,2019,68.50103299557757,54583118.48
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,1291000000.0,,1291000000.0,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,1.0,1.0,2.0,,2019,68.50103299557757,18846431.12
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,484000000.0,,484000000.0,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,1.0,1.0,3.0,,2019,68.50103299557757,7065586.88
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,3724000000.0,,3724000000.0,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,2.0,2.0,,,2019,68.50103299557757,54364143.68
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad (no de pensiones),9000000.0,,9000000.0,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,3.0,4.0,2.0,12.0,2019,68.50103299557757,131384.88
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,4000000.0,,4000000.0,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,8.0,1.0,,,2019,68.50103299557757,58393.28
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,29000000.0,,29000000.0,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,8.0,4.0,1.0,,2019,68.50103299557757,423351.27999999997
Fortalecimiento del sistema de compra pública,Intersubsectorial gobierno,Incremento del valor por dinero que obtiene el estado en la compra pública.  nacional,,14000000000.0,,14000000000.0,303,Inversión,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,304.0,1000.0,2.0,,2019,68.50103299557757,204376480.0
Gastos de personal,Planta de personal permanente,Salario,,,15688100000.0,15688100000.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,1.0,1.0,1.0,,2019,68.50103299557757,229019903.99199998
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,,6491400000.0,6491400000.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,1.0,1.0,2.0,,2019,68.50103299557757,94763534.448
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,,1953900000.0,1953900000.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,1.0,1.0,3.0,,2019,68.50103299557757,28523657.448
Gastos de personal,Planta de personal permanente,Otros gastos de personal - previo concepto dgppn,,,4271400000.0,4271400000.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,1.0,1.0,4.0,,2019,68.50103299557757,62355264.048
Adquisición de bienes  y servicios,Adquisición de activos no financieros,,,,100000000.0,100000000.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,2.0,1.0,,,2019,68.50103299557757,1459832.0
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,,46293886718.0,46293886718.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,2.0,2.0,,,2019,68.50103299557757,675812972.3531138
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Fondo empresarial - ley 812 de 2003,,27711987514.0,27711987514.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,3.0,3.0,1.0,55.0,2019,68.50103299557757,404548461.56537646
