Cuenta,Subcuenta,Objeto,Ordinal,TOTAL,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n,Año,Indice_base_2025,TOTAL_const
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad (no de pensiones),173300000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,3.0,4.0,2.0,12.0,2019,68.50103299557757,252988885.6
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Conciliaciones,1049000000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,3.0,10.0,1.0,2.0,2019,68.50103299557757,1531363768.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,59000000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,8.0,1.0,,,2019,68.50103299557757,86130088.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,736000000.0,301,Funcionamiento,Departamento administrativo nacional de planeación,3,Planeación,,,8.0,4.0,1.0,,2019,68.50103299557757,1074436352.0
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Servicio de pago de las obligaciones pendientes de los proyectos aprobados por el consejo asesor de regalías   nacional,,20279306887.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,13.0,,2019,68.50103299557757,29604381131.462982
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,"Apoyo capacidades institucionales para la construcción de paz y el análisis, gestión y transformación de conflictos   nacional",,746000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,14.0,,2019,68.50103299557757,1089034672.0
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,"Diseño  y articulación de los instrumentos, estrategias, lineamientos y demás requerimientos técnicos para el desarrollo de la política pública de protección social   a nivel  nacional",,29575509707.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,15.0,,2019,68.50103299557757,43175275486.589226
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Fortalecimiento de los mecanismos técnicos y regulatorios que promuevan la vinculación del sector privado en infraestructura productiva y social  nacional,,10103000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,16.0,,2019,68.50103299557757,14748682696.0
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,"Fortalecimiento del sistema de inversión pública en colombia, alcance  nacional",,3696677994.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,17.0,,2019,68.50103299557757,5396528829.337008
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Apoyo al desarrollo de proyectos a través del fondo regional para los contratos plan.  nacional,,74367323774.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,18.0,,2019,68.50103299557757,108563798999.64597
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Apoyo técnico para la implementación de las estrategias de la política logística  nacional,,3796552501.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,19.0,,2019,68.50103299557757,5542328830.6398325
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Fortalecimiento de las entidades territoriales   nacional,,17500000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,20.0,,2019,68.50103299557757,25547060000.0
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Mejoramiento de la articulación entre nación - territorio para el desarrollo territorial y la gestión de políticas públicas  nacional,,16919000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,21.0,,2019,68.50103299557757,24698897608.0
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Implementación del sistema nacional catastral multipropósito desde el dnp alcance  nacional,,5450384800.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,22.0,,2019,68.50103299557757,7956646143.3536
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Fortalecimiento del sistema nacional de evaluación de gestión y resultados.  nacional,,10000000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,23.0,,2019,68.50103299557757,14598320000.0
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Consolidación de la política nacional de servicio al ciudadano a partir de prácticas  innovadoras en el territorio   nacional,,5988000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,24.0,,2019,68.50103299557757,8741474016.0
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,Apoyo a entidades públicas para proyectos de inversión  nacional - distribución previo concepto dnp,,10599725506.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,25.0,,2019,68.50103299557757,15473818484.874992
"Mejoramiento de la planeación territorial, sectorial y de inversión pública",Intersubsectorial gobierno,"Ampliación de las capacidades en el diseño y seguimiento de políticas, para el desarrollo sectorial  nacional",,14274000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,301.0,1000.0,26.0,,2019,68.50103299557757,20837641968.0
Fortalecimiento de la gestión y dirección del sector planeación,Intersubsectorial gobierno,Servicio de tecnología de información y comunicaciones tic con disponibilidad y cobertura  nacional,,18408352377.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,399.0,1000.0,5.0,,2019,68.50103299557757,26873101867.220665
Fortalecimiento de la gestión y dirección del sector planeación,Intersubsectorial gobierno,Fortalecimiento de la planeación y la gestión institucional del dnp a nivel  nacional,,9505000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,399.0,1000.0,6.0,,2019,68.50103299557757,13875703160.0
Fortalecimiento de la gestión y dirección del sector planeación,Intersubsectorial gobierno,Adquisición y adecuación de espacios físicos del departamento nacional de planeación   nacional,,38989000000.0,301,Inversión,Departamento administrativo nacional de planeación,3,Planeación,,,399.0,1000.0,7.0,,2019,68.50103299557757,56917389848.0
Gastos de personal,Planta de personal permanente,Salario,,3739000000.0,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,1.0,1.0,1.0,,2019,68.50103299557757,5458311848.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,1291000000.0,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,1.0,1.0,2.0,,2019,68.50103299557757,1884643112.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,484000000.0,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,1.0,1.0,3.0,,2019,68.50103299557757,706558688.0
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,3724000000.0,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,2.0,2.0,,,2019,68.50103299557757,5436414368.0
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad (no de pensiones),9000000.0,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,3.0,4.0,2.0,12.0,2019,68.50103299557757,13138488.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,4000000.0,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,8.0,1.0,,,2019,68.50103299557757,5839328.0
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,29000000.0,303,Funcionamiento,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,8.0,4.0,1.0,,2019,68.50103299557757,42335128.0
Fortalecimiento del sistema de compra pública,Intersubsectorial gobierno,Incremento del valor por dinero que obtiene el estado en la compra pública.  nacional,,14000000000.0,303,Inversión,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,3,Planeación,,,304.0,1000.0,2.0,,2019,68.50103299557757,20437648000.0
Gastos de personal,Planta de personal permanente,Salario,,15688100000.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,1.0,1.0,1.0,,2019,68.50103299557757,22901990399.2
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,6491400000.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,1.0,1.0,2.0,,2019,68.50103299557757,9476353444.8
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,1953900000.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,1.0,1.0,3.0,,2019,68.50103299557757,2852365744.8
Gastos de personal,Planta de personal permanente,Otros gastos de personal - previo concepto dgppn,,4271400000.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,1.0,1.0,4.0,,2019,68.50103299557757,6235526404.8
Adquisición de bienes  y servicios,Adquisición de activos no financieros,,,100000000.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,2.0,1.0,,,2019,68.50103299557757,145983200.0
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,46293886718.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,2.0,2.0,,,2019,68.50103299557757,67581297235.31138
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Fondo empresarial - ley 812 de 2003,27711987514.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,3.0,3.0,1.0,55.0,2019,68.50103299557757,40454846156.53765
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad (no de pensiones),50000000.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,3.0,4.0,2.0,12.0,2019,68.50103299557757,72991600.0
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Sentencias,16000000000.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,3.0,10.0,1.0,1.0,2019,68.50103299557757,23357312000.0
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,177200000.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,8.0,1.0,,,2019,68.50103299557757,258682230.4
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,197300000.0,324,Funcionamiento,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,8.0,4.0,1.0,,2019,68.50103299557757,288024853.6
Promoción de la prestación eficiente de los servicios públicos domiciliarios,Intersubsectorial gobierno,Innovación en el monitoreo de los prestadores de los servicios de energía eléctrica y gas combustible a nivel  nacional,,1849384800.0,324,Inversión,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,303.0,1000.0,11.0,,2019,68.50103299557757,2699791111.3536
Promoción de la prestación eficiente de los servicios públicos domiciliarios,Intersubsectorial gobierno,Fortalecimiento de los servicios de tic en la superservicios  nacional,,10000000000.0,324,Inversión,Superintendencia de servicios públicos domiciliarios,3,Planeación,,,303.0,1000.0,12.0,,2019,68.50103299557757,14598320000.0
